gene_id,count,mean,std,min,25%,50%,75%,max
ENSG00000238098_ABCA17P,70988.0,0.03632953017950058,0.3667565584182739,0.0,0.0,0.0,0.0,5.418452739715576
ENSG00000107331_ABCA2,70988.0,1.339246392250061,1.8893898725509644,0.0,0.0,0.0,3.6167160868644714,6.006408214569092
ENSG00000167972_ABCA3,70988.0,0.17107181251049042,0.7805472612380981,0.0,0.0,0.0,0.0,5.298441410064697
ENSG00000154265_ABCA5,70988.0,0.5529177188873291,1.3507955074310303,0.0,0.0,0.0,0.0,5.645568370819092
ENSG00000154262_ABCA6,70988.0,0.0014092333149164915,0.07537301629781723,0.0,0.0,0.0,0.0,4.45080041885376
ENSG00000064687_ABCA7,70988.0,0.3925248086452484,1.1606405973434448,0.0,0.0,0.0,0.0,5.65012264251709
ENSG00000085563_ABCB1,70988.0,0.36398592591285706,1.12779700756073,0.0,0.0,0.0,0.0,5.544433116912842
ENSG00000135776_ABCB10,70988.0,1.4682016372680664,1.9326152801513672,0.0,0.0,0.0,3.6730331778526306,6.131065845489502
ENSG00000073734_ABCB11,70988.0,0.026528004556894302,0.3116232752799988,0.0,0.0,0.0,0.0,5.148098945617676
ENSG00000005471_ABCB4,70988.0,0.022304413840174675,0.2884537875652313,0.0,0.0,0.0,0.0,4.901118755340576
ENSG00000115657_ABCB6,70988.0,0.011441392824053764,0.20548593997955322,0.0,0.0,0.0,0.0,4.88704776763916
ENSG00000131269_ABCB7,70988.0,1.8134254217147827,2.005718946456909,0.0,0.0,0.0,3.8605307936668396,6.019557952880859
ENSG00000197150_ABCB8,70988.0,1.0183634757995605,1.6939088106155396,0.0,0.0,0.0,3.2504897117614746,5.705417633056641
ENSG00000150967_ABCB9,70988.0,0.2590574324131012,0.9507837891578674,0.0,0.0,0.0,0.0,5.34403133392334
ENSG00000103222_ABCC1,70988.0,1.3793907165527344,1.8843363523483276,0.0,0.0,0.0,3.6111289858818054,5.880309104919434
ENSG00000124574_ABCC10,70988.0,0.2512812912464142,0.9346086978912354,0.0,0.0,0.0,0.0,5.273702144622803
ENSG00000243064_ABCC13,70988.0,0.006351440213620663,0.15258124470710754,0.0,0.0,0.0,0.0,4.603310585021973
ENSG00000023839_ABCC2,70988.0,0.012308676727116108,0.21467378735542297,0.0,0.0,0.0,0.0,4.971519947052002
ENSG00000108846_ABCC3,70988.0,0.048425693064928055,0.4336327612400055,0.0,0.0,0.0,0.0,6.1726789474487305
ENSG00000125257_ABCC4,70988.0,1.9375603199005127,2.2373831272125244,0.0,0.0,0.0,4.120820045471191,7.3199639320373535
ENSG00000114770_ABCC5,70988.0,1.0943034887313843,1.75357985496521,0.0,0.0,0.0,3.356431722640991,5.81485652923584
ENSG00000091262_ABCC6,70988.0,0.0273567046970129,0.3206048309803009,0.0,0.0,0.0,0.0,4.938231945037842
ENSG00000101986_ABCD1,70988.0,0.16802670061588287,0.776604413986206,0.0,0.0,0.0,0.0,5.4056267738342285
ENSG00000117528_ABCD3,70988.0,1.8853181600570679,2.0127317905426025,0.0,0.0,0.0,3.8953749537467957,6.205358982086182
ENSG00000119688_ABCD4,70988.0,1.3115917444229126,1.8520917892456055,0.0,0.0,0.0,3.5630175471305847,5.816551685333252
ENSG00000164163_ABCE1,70988.0,3.994600296020508,1.7624112367630005,0.0,3.9305519461631775,4.602968215942383,5.063910484313965,6.743261337280273
ENSG00000204574_ABCF1,70988.0,4.166401386260986,1.7012845277786255,0.0,4.078742980957031,4.7281174659729,5.165327072143555,6.5666375160217285
ENSG00000033050_ABCF2,70988.0,2.0925633907318115,2.046553134918213,0.0,0.0,3.269305944442749,4.014511585235596,5.934767246246338
ENSG00000161204_ABCF3,70988.0,0.9618433713912964,1.661655068397522,0.0,0.0,0.0,3.1038212180137634,5.786224842071533
ENSG00000160179_ABCG1,70988.0,0.24002227187156677,0.93218594789505,0.0,0.0,0.0,0.0,5.6597208976745605
ENSG00000118777_ABCG2,70988.0,0.09898370504379272,0.5979304313659668,0.0,0.0,0.0,0.0,5.193121433258057
ENSG00000143921_ABCG8,70988.0,0.03894743323326111,0.3800225555896759,0.0,0.0,0.0,0.0,4.954735279083252
ENSG00000143994_ABHD1,70988.0,0.07353252172470093,0.523436427116394,0.0,0.0,0.0,0.0,5.027640342712402
ENSG00000144827_ABHD10,70988.0,1.8154329061508179,1.998038649559021,0.0,0.0,0.0,3.8574295043945312,5.832281589508057
ENSG00000106077_ABHD11,70988.0,0.9366490840911865,1.6554358005523682,0.0,0.0,0.0,0.0,5.813246726989746
ENSG00000225969_ABHD11-AS1,70988.0,0.008485488593578339,0.18190936744213104,0.0,0.0,0.0,0.0,5.4807820320129395
ENSG00000100997_ABHD12,70988.0,1.3767328262329102,1.8664029836654663,0.0,0.0,0.0,3.5976668000221252,5.859963893890381
ENSG00000131969_ABHD12B,70988.0,0.023848753422498703,0.29780200123786926,0.0,0.0,0.0,0.0,5.176730632781982
ENSG00000139826_ABHD13,70988.0,0.8890113234519958,1.6167184114456177,0.0,0.0,0.0,0.0,5.809262275695801
ENSG00000248487_ABHD14A,70988.0,2.3687644004821777,2.0498013496398926,0.0,0.0,3.5276434421539307,4.136402487754822,6.057528495788574
ENSG00000114786_ABHD14A-ACY1,70988.0,0.15354403853416443,0.7382906675338745,0.0,0.0,0.0,0.0,5.13877010345459
ENSG00000114779_ABHD14B,70988.0,3.0300276279449463,1.9880975484848022,0.0,0.0,3.909501075744629,4.487040042877197,6.402510166168213
ENSG00000168792_ABHD15,70988.0,0.4793024957180023,1.257755160331726,0.0,0.0,0.0,0.0,5.697094440460205
ENSG00000264031_ABHD15-AS1,70988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204427_ABHD16A,70988.0,0.09994921088218689,0.6007956862449646,0.0,0.0,0.0,0.0,5.440204620361328
ENSG00000129968_ABHD17A,70988.0,3.085239887237549,1.9537683725357056,0.0,0.0,3.9474170207977295,4.491582155227661,6.458248138427734
ENSG00000250536_ABHD17AP3,70988.0,0.05878016725182533,0.4562174081802368,0.0,0.0,0.0,0.0,4.750931739807129
ENSG00000107362_ABHD17B,70988.0,1.403794527053833,1.895841121673584,0.0,0.0,0.0,3.629470944404602,6.67711067199707
ENSG00000136379_ABHD17C,70988.0,0.6695095896720886,1.452666163444519,0.0,0.0,0.0,0.0,5.632631778717041
ENSG00000164074_ABHD18,70988.0,1.0638476610183716,1.733015775680542,0.0,0.0,0.0,3.315587639808655,5.894197463989258
ENSG00000140526_ABHD2,70988.0,2.0595543384552,2.06266713142395,0.0,0.0,3.160030961036682,4.008315563201904,6.430755615234375
ENSG00000158201_ABHD3,70988.0,1.0003738403320312,1.694280743598938,0.0,0.0,0.0,3.2099945545196533,6.003825664520264
ENSG00000100439_ABHD4,70988.0,0.2294258177280426,0.9138140082359314,0.0,0.0,0.0,0.0,5.788818359375
ENSG00000011198_ABHD5,70988.0,1.3865631818771362,1.8866639137268066,0.0,0.0,0.0,3.6160290241241455,6.444468975067139
ENSG00000163686_ABHD6,70988.0,0.25956490635871887,0.9530234932899475,0.0,0.0,0.0,0.0,5.29330587387085
ENSG00000127220_ABHD8,70988.0,0.47708266973495483,1.2672185897827148,0.0,0.0,0.0,0.0,5.684154987335205
ENSG00000136754_ABI1,70988.0,2.236208915710449,2.0533039569854736,0.0,0.0,3.4199206829071045,4.073973655700684,6.200642108917236
ENSG00000138443_ABI2,70988.0,2.1596031188964844,2.064124584197998,0.0,0.0,3.332543969154358,4.0584557056427,6.130493640899658
ENSG00000108798_ABI3,70988.0,0.25334545969963074,0.9568153023719788,0.0,0.0,0.0,0.0,5.843307971954346
ENSG00000154175_ABI3BP,70988.0,0.0037670573219656944,0.12155484408140182,0.0,0.0,0.0,0.0,5.121150016784668
ENSG00000097007_ABL1,70988.0,0.7269837260246277,1.494676947593689,0.0,0.0,0.0,0.0,5.762443542480469
ENSG00000143322_ABL2,70988.0,1.0376349687576294,1.7197551727294922,0.0,0.0,0.0,3.2771186232566833,6.127865314483643
ENSG00000099204_ABLIM1,70988.0,1.38616144657135,1.9267419576644897,0.0,0.0,0.0,3.6478376388549805,6.1921257972717285
ENSG00000173210_ABLIM3,70988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175164_ABO,70988.0,0.7544670104980469,1.542852520942688,0.0,0.0,0.0,0.0,6.095862865447998
ENSG00000159842_ABR,70988.0,0.6806638240814209,1.4656307697296143,0.0,0.0,0.0,0.0,5.9839043617248535
ENSG00000146386_ABRACL,70988.0,5.402619361877441,0.9298859238624573,0.0,5.193774700164795,5.579172134399414,5.88342809677124,7.258919715881348
ENSG00000163322_ABRAXAS1,70988.0,2.0562477111816406,2.053687334060669,0.0,0.0,3.170727014541626,3.9953081607818604,6.441599369049072
ENSG00000165660_ABRAXAS2,70988.0,1.6452596187591553,1.9549864530563354,0.0,0.0,0.0,3.7608628273010254,5.9329609870910645
ENSG00000146109_ABT1,70988.0,2.4207873344421387,2.036076545715332,0.0,0.0,3.5752668380737305,4.151424527168274,6.2676682472229
ENSG00000114626_ABTB1,70988.0,0.456123024225235,1.243123173713684,0.0,0.0,0.0,0.0,5.746865272521973
ENSG00000166016_ABTB2,70988.0,0.07907670736312866,0.5344488024711609,0.0,0.0,0.0,0.0,5.175418376922607
ENSG00000260246_AC000032.1,70988.0,0.003955713007599115,0.12115182727575302,0.0,0.0,0.0,0.0,4.238397121429443
ENSG00000185065_AC000068.1,70988.0,0.05233379825949669,0.4397473633289337,0.0,0.0,0.0,0.0,5.234044075012207
ENSG00000273212_AC000068.2,70988.0,0.0013755628606304526,0.07202275097370148,0.0,0.0,0.0,0.0,4.332165241241455
ENSG00000273300_AC000068.3,70988.0,0.025510195642709732,0.3075510859489441,0.0,0.0,0.0,0.0,4.978371620178223
ENSG00000235776_AC000089.1,70988.0,0.002421344630420208,0.09544502943754196,0.0,0.0,0.0,0.0,4.548617362976074
ENSG00000243107_AC000120.1,70988.0,0.003182611893862486,0.10797268152236938,0.0,0.0,0.0,0.0,4.497959136962891
ENSG00000279265_AC000123.2,70988.0,0.06837426126003265,0.4998340606689453,0.0,0.0,0.0,0.0,4.971377372741699
ENSG00000280347_AC000123.3,70988.0,0.1393730789422989,0.7079234719276428,0.0,0.0,0.0,0.0,5.115208625793457
ENSG00000278727_AC000403.1,70988.0,0.0009089676314033568,0.057310882955789566,0.0,0.0,0.0,0.0,4.081272125244141
ENSG00000274898_AC001226.1,70988.0,0.010375757701694965,0.19804662466049194,0.0,0.0,0.0,0.0,4.9184889793396
ENSG00000283208_AC001226.2,70988.0,0.023406408727169037,0.2939157485961914,0.0,0.0,0.0,0.0,4.826472282409668
ENSG00000272330_AC002044.1,70988.0,0.002161714481189847,0.08950906246900558,0.0,0.0,0.0,0.0,4.72412633895874
ENSG00000279591_AC002044.2,70988.0,0.01657969504594803,0.250230610370636,0.0,0.0,0.0,0.0,5.027414321899414
ENSG00000213683_AC002056.1,70988.0,0.0006938246078789234,0.04953669756650925,0.0,0.0,0.0,0.0,4.023992538452148
ENSG00000273216_AC002059.1,70988.0,0.013770758174359798,0.2251441329717636,0.0,0.0,0.0,0.0,4.90949821472168
ENSG00000248636_AC002070.1,70988.0,0.00636410852894187,0.15468791127204895,0.0,0.0,0.0,0.0,4.646304130554199
ENSG00000237729_AC002075.2,70988.0,0.02199859730899334,0.2862730622291565,0.0,0.0,0.0,0.0,4.948879241943359
ENSG00000265975_AC002091.1,70988.0,0.001068395678885281,0.06389642506837845,0.0,0.0,0.0,0.0,4.381264686584473
ENSG00000266389_AC002091.2,70988.0,0.0338149257004261,0.3544529378414154,0.0,0.0,0.0,0.0,4.999217510223389
ENSG00000265618_AC002094.2,70988.0,0.004358261823654175,0.12868599593639374,0.0,0.0,0.0,0.0,4.7642107009887695
ENSG00000277450_AC002094.4,70988.0,0.04366715997457504,0.40429481863975525,0.0,0.0,0.0,0.0,5.154139041900635
ENSG00000267698_AC002116.2,70988.0,0.16951605677604675,0.7754298448562622,0.0,0.0,0.0,0.0,5.260369300842285
ENSG00000268947_AC002128.1,70988.0,0.0023731577675789595,0.09459652751684189,0.0,0.0,0.0,0.0,4.33275842666626
ENSG00000235560_AC002310.1,70988.0,0.49844786524772644,1.2891002893447876,0.0,0.0,0.0,0.0,5.713911056518555
ENSG00000239791_AC002310.2,70988.0,0.09315019100904465,0.5763862133026123,0.0,0.0,0.0,0.0,4.918354034423828
ENSG00000278922_AC002310.6,70988.0,0.012782289646565914,0.2176639884710312,0.0,0.0,0.0,0.0,4.808526992797852
ENSG00000261433_AC002347.1,70988.0,0.0009319698438048363,0.05867885798215866,0.0,0.0,0.0,0.0,4.26369571685791
ENSG00000278993_AC002350.1,70988.0,0.12994246184825897,0.6868340373039246,0.0,0.0,0.0,0.0,5.181557655334473
ENSG00000232392_AC002366.1,70988.0,0.0037049546372145414,0.11735892295837402,0.0,0.0,0.0,0.0,4.192836284637451
ENSG00000283638_AC002407.1,70988.0,0.06397031247615814,0.48464223742485046,0.0,0.0,0.0,0.0,5.284870624542236
ENSG00000237819_AC002454.1,70988.0,2.91994047164917,2.238259792327881,0.0,0.0,3.894496440887451,4.741877555847168,6.974208354949951
ENSG00000223969_AC002456.1,70988.0,0.044549811631441116,0.40461063385009766,0.0,0.0,0.0,0.0,5.429523468017578
ENSG00000260188_AC002464.1,70988.0,0.3112100064754486,1.043549656867981,0.0,0.0,0.0,0.0,5.429071426391602
ENSG00000241764_AC002467.1,70988.0,0.5936896204948425,1.3803575038909912,0.0,0.0,0.0,0.0,5.658486366271973
ENSG00000272829_AC002470.1,70988.0,0.15937058627605438,0.758399248123169,0.0,0.0,0.0,0.0,5.079074859619141
ENSG00000284060_AC002472.2,70988.0,0.006128352601081133,0.14999479055404663,0.0,0.0,0.0,0.0,4.51086950302124
ENSG00000235945_AC002543.1,70988.0,0.04150014743208885,0.3915952742099762,0.0,0.0,0.0,0.0,5.219858646392822
ENSG00000261312_AC002550.1,70988.0,0.019862784072756767,0.27009403705596924,0.0,0.0,0.0,0.0,4.873690128326416
ENSG00000276571_AC002550.2,70988.0,0.02446465939283371,0.30025893449783325,0.0,0.0,0.0,0.0,4.755947589874268
ENSG00000227782_AC002553.1,70988.0,0.07029750198125839,0.5081307291984558,0.0,0.0,0.0,0.0,4.922811985015869
ENSG00000275413_AC002553.2,70988.0,0.06308086216449738,0.48061496019363403,0.0,0.0,0.0,0.0,4.830964088439941
ENSG00000239291_AC002558.1,70988.0,0.09737328439950943,0.5906255841255188,0.0,0.0,0.0,0.0,4.997536659240723
ENSG00000262265_AC002558.3,70988.0,0.5468437075614929,1.3305834531784058,0.0,0.0,0.0,0.0,5.5278215408325195
ENSG00000260793_AC003102.1,70988.0,0.18708118796348572,0.8174808621406555,0.0,0.0,0.0,0.0,5.1496992111206055
ENSG00000279159_AC003681.1,70988.0,0.29171475768089294,1.0106759071350098,0.0,0.0,0.0,0.0,5.7880072593688965
ENSG00000263280_AC003965.1,70988.0,0.03923715278506279,0.38050219416618347,0.0,0.0,0.0,0.0,4.943057060241699
ENSG00000279377_AC003973.3,70988.0,0.12783128023147583,0.6995153427124023,0.0,0.0,0.0,0.0,5.876076698303223
ENSG00000228113_AC003991.1,70988.0,0.008479233831167221,0.17793209850788116,0.0,0.0,0.0,0.0,4.603799819946289
ENSG00000254003_AC003991.2,70988.0,0.006583002395927906,0.15611131489276886,0.0,0.0,0.0,0.0,4.511804580688477
ENSG00000237903_AC004000.1,70988.0,0.027604203671216965,0.31828799843788147,0.0,0.0,0.0,0.0,4.837026119232178
ENSG00000262482_AC004034.1,70988.0,0.09685083478689194,0.5996789336204529,0.0,0.0,0.0,0.0,5.1895670890808105
ENSG00000196656_AC004057.1,70988.0,0.07792437076568604,0.5326240658760071,0.0,0.0,0.0,0.0,4.9386444091796875
ENSG00000273447_AC004067.1,70988.0,0.00811547040939331,0.175386443734169,0.0,0.0,0.0,0.0,4.837895393371582
ENSG00000251259_AC004069.1,70988.0,0.19305263459682465,0.8416942954063416,0.0,0.0,0.0,0.0,5.575150012969971
ENSG00000276449_AC004076.2,70988.0,0.11281191557645798,0.63837069272995,0.0,0.0,0.0,0.0,5.236614227294922
ENSG00000270182_AC004080.4,70988.0,0.01544898096472025,0.2453049123287201,0.0,0.0,0.0,0.0,4.986137390136719
ENSG00000271133_AC004130.1,70988.0,0.4008074998855591,1.181699275970459,0.0,0.0,0.0,0.0,5.81247091293335
ENSG00000263272_AC004148.2,70988.0,1.6566804647445679,1.970941185951233,0.0,0.0,0.0,3.7873175740242004,5.925545692443848
ENSG00000267666_AC004156.1,70988.0,0.006230916362255812,0.15459591150283813,0.0,0.0,0.0,0.0,4.639378547668457
ENSG00000260664_AC004158.1,70988.0,0.022476015612483025,0.28493639826774597,0.0,0.0,0.0,0.0,5.0707292556762695
ENSG00000267457_AC004223.2,70988.0,0.0009406554163433611,0.05937088280916214,0.0,0.0,0.0,0.0,4.841379642486572
ENSG00000273687_AC004223.3,70988.0,0.015307016670703888,0.23849903047084808,0.0,0.0,0.0,0.0,4.826226711273193
ENSG00000262899_AC004232.2,70988.0,0.006049805786460638,0.148723766207695,0.0,0.0,0.0,0.0,4.565600872039795
ENSG00000279031_AC004232.3,70988.0,0.00925648957490921,0.18691951036453247,0.0,0.0,0.0,0.0,4.8417534828186035
ENSG00000262362_AC004233.1,70988.0,0.013537095859646797,0.22715504467487335,0.0,0.0,0.0,0.0,4.804196357727051
ENSG00000272079_AC004233.3,70988.0,0.05030165612697601,0.4319048523902893,0.0,0.0,0.0,0.0,4.958027362823486
ENSG00000274367_AC004233.4,70988.0,0.014446600340306759,0.23186670243740082,0.0,0.0,0.0,0.0,4.7125773429870605
ENSG00000257433_AC004241.1,70988.0,0.09865901619195938,0.6068001985549927,0.0,0.0,0.0,0.0,5.378671646118164
ENSG00000276390_AC004241.3,70988.0,0.17429593205451965,0.7846860289573669,0.0,0.0,0.0,0.0,5.3878045082092285
ENSG00000275936_AC004263.1,70988.0,0.016595572233200073,0.24666792154312134,0.0,0.0,0.0,0.0,4.933293342590332
ENSG00000268812_AC004264.1,70988.0,0.01094307005405426,0.2033582329750061,0.0,0.0,0.0,0.0,5.555792808532715
ENSG00000283399_AC004381.2,70988.0,0.03574604168534279,0.36991891264915466,0.0,0.0,0.0,0.0,5.474730491638184
ENSG00000226107_AC004383.1,70988.0,0.0047661857679486275,0.13203445076942444,0.0,0.0,0.0,0.0,4.6156158447265625
ENSG00000213269_AC004386.1,70988.0,0.036782119423151016,0.3682526648044586,0.0,0.0,0.0,0.0,4.793571472167969
ENSG00000280177_AC004408.2,70988.0,0.01836194284260273,0.2667957544326782,0.0,0.0,0.0,0.0,5.27447509765625
ENSG00000146677_AC004453.1,70988.0,0.41596153378486633,1.1825405359268188,0.0,0.0,0.0,0.0,5.767938137054443
ENSG00000281530_AC004461.2,70988.0,0.0010715965181589127,0.06404773145914078,0.0,0.0,0.0,0.0,4.60194206237793
ENSG00000268069_AC004466.1,70988.0,0.033517252653837204,0.3530052900314331,0.0,0.0,0.0,0.0,4.949991703033447
ENSG00000274737_AC004466.2,70988.0,0.012453403323888779,0.21664495766162872,0.0,0.0,0.0,0.0,4.90377140045166
ENSG00000263412_AC004477.1,70988.0,0.1910725086927414,0.8278007507324219,0.0,0.0,0.0,0.0,5.071594715118408
ENSG00000278765_AC004477.3,70988.0,0.0036002681590616703,0.1158241331577301,0.0,0.0,0.0,0.0,4.328244686126709
ENSG00000279996_AC004491.1,70988.0,0.041269369423389435,0.3888128697872162,0.0,0.0,0.0,0.0,5.071122646331787
ENSG00000272072_AC004492.1,70988.0,0.008233411237597466,0.17516234517097473,0.0,0.0,0.0,0.0,5.034970760345459
ENSG00000262312_AC004494.1,70988.0,0.06697166711091995,0.49712345004081726,0.0,0.0,0.0,0.0,5.13750696182251
ENSG00000266990_AC004528.1,70988.0,0.010223704390227795,0.1957651674747467,0.0,0.0,0.0,0.0,5.025759696960449
ENSG00000214870_AC004540.1,70988.0,0.35076597332954407,1.1085673570632935,0.0,0.0,0.0,0.0,5.557162761688232
ENSG00000225792_AC004540.2,70988.0,0.8893539905548096,1.7234867811203003,0.0,0.0,0.0,0.0,6.74946928024292
ENSG00000269987_AC004542.2,70988.0,0.003350701881572604,0.11290640383958817,0.0,0.0,0.0,0.0,4.850772857666016
ENSG00000225071_AC004552.1,70988.0,0.004623331129550934,0.13103404641151428,0.0,0.0,0.0,0.0,4.6202826499938965
ENSG00000263120_AC004584.3,70988.0,0.007437909487634897,0.16739921271800995,0.0,0.0,0.0,0.0,4.617400169372559
ENSG00000266088_AC004585.1,70988.0,0.0009553209529258311,0.060468532145023346,0.0,0.0,0.0,0.0,5.003028869628906
ENSG00000285081_AC004593.2,70988.0,0.0022799845319241285,0.09425335377454758,0.0,0.0,0.0,0.0,4.762943744659424
ENSG00000285162_AC004593.3,70988.0,0.0012590561527758837,0.06859435141086578,0.0,0.0,0.0,0.0,4.228219032287598
ENSG00000268673_AC004597.1,70988.0,0.012681731022894382,0.21734024584293365,0.0,0.0,0.0,0.0,4.771033763885498
ENSG00000279488_AC004623.1,70988.0,0.0023956075310707092,0.09455778449773788,0.0,0.0,0.0,0.0,4.690199375152588
ENSG00000260822_AC004656.1,70988.0,0.423134982585907,1.1981685161590576,0.0,0.0,0.0,0.0,5.891074180603027
ENSG00000279653_AC004678.2,70988.0,0.016627894714474678,0.24661001563072205,0.0,0.0,0.0,0.0,4.803236961364746
ENSG00000265206_AC004687.1,70988.0,4.072249889373779,1.7530039548873901,0.0,3.897595763206482,4.615970849990845,5.1409242153167725,7.201414108276367
ENSG00000282936_AC004706.3,70988.0,0.021410275250673294,0.2812182605266571,0.0,0.0,0.0,0.0,5.055201053619385
ENSG00000269881_AC004754.1,70988.0,0.003144919639453292,0.10858163982629776,0.0,0.0,0.0,0.0,4.5973615646362305
ENSG00000262227_AC004771.3,70988.0,0.022175798192620277,0.2858928143978119,0.0,0.0,0.0,0.0,4.7460551261901855
ENSG00000262429_AC004771.4,70988.0,0.043907616287469864,0.4017922878265381,0.0,0.0,0.0,0.0,4.83994722366333
ENSG00000279370_AC004777.1,70988.0,0.00618885038420558,0.15303973853588104,0.0,0.0,0.0,0.0,4.679568767547607
ENSG00000240399_AC004801.2,70988.0,0.026553576812148094,0.31265631318092346,0.0,0.0,0.0,0.0,4.7759199142456055
ENSG00000276814_AC004801.6,70988.0,0.026312412694096565,0.31052926182746887,0.0,0.0,0.0,0.0,4.676296234130859
ENSG00000250132_AC004803.1,70988.0,0.16364112496376038,0.7694316506385803,0.0,0.0,0.0,0.0,5.564949035644531
ENSG00000277283_AC004812.2,70988.0,0.35254597663879395,1.1014090776443481,0.0,0.0,0.0,0.0,5.33638858795166
ENSG00000259153_AC004816.1,70988.0,0.04262050613760948,0.39914470911026,0.0,0.0,0.0,0.0,5.029976844787598
ENSG00000275630_AC004816.2,70988.0,0.002591061871498823,0.09885279089212418,0.0,0.0,0.0,0.0,4.204531192779541
ENSG00000269927_AC004817.3,70988.0,0.0011804692912846804,0.06573133170604706,0.0,0.0,0.0,0.0,4.070061683654785
ENSG00000274818_AC004825.2,70988.0,0.05320078134536743,0.44512060284614563,0.0,0.0,0.0,0.0,5.32717227935791
ENSG00000272689_AC004832.4,70988.0,0.003447566879913211,0.11264733225107193,0.0,0.0,0.0,0.0,4.606348037719727
ENSG00000273428_AC004832.6,70988.0,0.01168517954647541,0.20774441957473755,0.0,0.0,0.0,0.0,4.818341255187988
ENSG00000284523_AC004834.1,70988.0,0.007136205676943064,0.16435740888118744,0.0,0.0,0.0,0.0,4.817002773284912
ENSG00000272854_AC004839.1,70988.0,0.06317291408777237,0.4820936918258667,0.0,0.0,0.0,0.0,4.893860816955566
